A_pred,B_pred,Effusion_pred,Consolidation_pred
0.01807784102857113,0.025169234722852707,0.957233190536499,0.7562927603721619
0.13341136276721954,0.02081882767379284,0.8932742476463318,0.01468353159725666
0.013826388865709305,0.018429487943649292,0.958472490310669,0.011006130836904049
0.010944443754851818,0.011482038535177708,0.9798237085342407,0.17243853211402893
0.03616294637322426,0.02181929349899292,0.9660702347755432,0.014278181828558445
0.034842461347579956,0.07232318073511124,0.9524216651916504,0.3087480962276459
0.0071267844177782536,0.02045469731092453,0.9855374693870544,0.32771795988082886
0.010648135095834732,0.022837448865175247,0.9847344160079956,0.18268702924251556
0.012959050014615059,0.015762263908982277,0.9834708571434021,0.08242925256490707
0.011039497330784798,0.04041849821805954,0.9511137008666992,0.6625428199768066
0.011841091327369213,0.048567164689302444,0.9428419470787048,0.6712679266929626
0.02716517262160778,0.02956925332546234,0.9608091115951538,0.17581315338611603
0.03516485542058945,0.059091854840517044,0.8994627594947815,0.8070087432861328
0.04420012980699539,0.05991078168153763,0.8700193166732788,0.9044532179832458
0.01005296129733324,0.030527224764227867,0.9686342477798462,0.4624205231666565
0.012482091784477234,0.023865558207035065,0.9616891741752625,0.8375594615936279
0.024657996371388435,0.02766183577477932,0.9440425038337708,0.4723994731903076
0.9079248309135437,0.20684567093849182,0.019162315875291824,0.012751616537570953
0.8720837235450745,0.13649329543113708,0.035279519855976105,0.024032674729824066
0.8720837235450745,0.13649329543113708,0.035279519855976105,0.024032674729824066
0.7994213700294495,0.16467884182929993,0.0748889222741127,0.06588577479124069
0.8028488755226135,0.10125140100717545,0.08434239774942398,0.04341711476445198
0.741354763507843,0.5314739942550659,0.03142635524272919,0.04760526493191719
0.46308964490890503,0.03148210421204567,0.3173193037509918,0.01761716790497303
0.9079248309135437,0.20684567093849182,0.019162315875291824,0.012751616537570953
0.8684564828872681,0.08072538673877716,0.06842286139726639,0.022953273728489876
0.8853085041046143,0.24566808342933655,0.030345598235726357,0.03353777527809143
0.8919239640235901,0.05699964240193367,0.04840962588787079,0.0245059821754694
0.8940223455429077,0.07192620635032654,0.06557673960924149,0.017879575490951538
0.949883222579956,0.03804308548569679,0.034777041524648666,0.014290173538029194
0.7995452880859375,0.38487040996551514,0.03816661611199379,0.04314740002155304
0.9115785956382751,0.12201829999685287,0.06388115882873535,0.043674007058143616
0.05590571090579033,0.08572682738304138,0.827434241771698,0.7026540040969849
0.08193343877792358,0.12008552253246307,0.7577239871025085,0.8078681230545044
0.023530948907136917,0.02036222629249096,0.9754094481468201,0.04152781888842583
0.004690547473728657,0.004661530256271362,0.9942494630813599,0.1318097859621048
0.011140909045934677,0.016614854335784912,0.9677047729492188,0.6334927082061768
0.010613138787448406,0.017972756177186966,0.9797919988632202,0.24330942332744598
0.01583343930542469,0.020157210528850555,0.9525946974754333,0.8565414547920227
0.013735962100327015,0.017238503322005272,0.9845917820930481,0.10575578361749649
0.15704235434532166,0.06764950603246689,0.7796578407287598,0.0935349091887474
0.00799604319036007,0.008298580534756184,0.9921660423278809,0.026749957352876663
0.013723351992666721,0.010461910627782345,0.9871202111244202,0.04112521931529045
0.006606918293982744,0.007866495288908482,0.9942141175270081,0.058907411992549896
0.16589803993701935,0.13749568164348602,0.7059943079948425,0.47896137833595276
0.1463782787322998,0.11153379082679749,0.772741436958313,0.41975638270378113
0.059292055666446686,0.08231949806213379,0.8707581758499146,0.39793142676353455
0.06085950881242752,0.04173015430569649,0.9089136719703674,0.36665624380111694
0.3329174816608429,0.7630701065063477,0.28047141432762146,0.3026277720928192
0.14862997829914093,0.6928021907806396,0.4821270704269409,0.20151641964912415
0.4355112612247467,0.49865126609802246,0.41930171847343445,0.35205599665641785
0.335318386554718,0.3606559932231903,0.5702435970306396,0.322870671749115
0.46905484795570374,0.6326555013656616,0.16329744458198547,0.19585619866847992
0.8741684556007385,0.30788981914520264,0.06214901804924011,0.09930559247732162
0.8249110579490662,0.3590434491634369,0.09666705876588821,0.09901050478219986
0.17218971252441406,0.3255004584789276,0.7185112237930298,0.65812748670578
0.05914665386080742,0.09682509303092957,0.8680459856987,0.6711025834083557
0.29805707931518555,0.2411443144083023,0.6588433384895325,0.2552654445171356
0.016213051974773407,0.05015656352043152,0.9302322268486023,0.7466131448745728
0.013699357397854328,0.12200728803873062,0.8811302185058594,0.5516731142997742
0.017200488597154617,0.03129829838871956,0.9465031027793884,0.8350885510444641
0.017553234472870827,0.046970874071121216,0.9337755441665649,0.5876490473747253
0.061111930757761,0.0646972730755806,0.8845513463020325,0.34926271438598633
0.03380293771624565,0.03933924064040184,0.9503363966941833,0.23578473925590515
0.028416022658348083,0.032027468085289,0.9696218967437744,0.13252413272857666
0.06723318994045258,0.03008953481912613,0.9340377449989319,0.1964133083820343
0.05079155042767525,0.028844628483057022,0.8673508763313293,0.36214613914489746
0.10284515470266342,0.016271857544779778,0.8903403878211975,0.09178637713193893
0.15633629262447357,0.08201850205659866,0.7460248470306396,0.04956141114234924
0.06205824017524719,0.07156050950288773,0.9191855788230896,0.17595358192920685
0.2273017168045044,0.5671965479850769,0.4845770299434662,0.33918285369873047
0.4355112612247467,0.49865126609802246,0.41930171847343445,0.35205599665641785
0.8249110579490662,0.3590434491634369,0.09666705876588821,0.09901050478219986
0.8741684556007385,0.30788981914520264,0.06214901804924011,0.09930559247732162
0.05914665386080742,0.09682509303092957,0.8680459856987,0.6711025834083557
0.14862997829914093,0.6928021907806396,0.4821270704269409,0.20151641964912415
0.3240410089492798,0.16506542265415192,0.6165411472320557,0.13894186913967133
0.31811538338661194,0.28451085090637207,0.6675366759300232,0.3310612440109253
0.09815865755081177,0.10323577374219894,0.5849366188049316,0.1265566200017929
0.011921080760657787,0.011366020888090134,0.9707420468330383,0.3684401214122772
0.023688016459345818,0.008087492547929287,0.9632928967475891,0.3800347149372101
0.015419361181557178,0.007482078857719898,0.978844940662384,0.3508365750312805
0.03524564951658249,0.0785626769065857,0.9241241812705994,0.2549051344394684
0.02522754669189453,0.035077307373285294,0.9335994124412537,0.7294315695762634
0.018925432115793228,0.019258808344602585,0.9610530138015747,0.6284854412078857
0.04594572260975838,0.0534510500729084,0.8769633769989014,0.8815305829048157
0.015577246434986591,0.03466316685080528,0.9662495851516724,0.3888830244541168
0.004645661450922489,0.004263247828930616,0.9915763735771179,0.616448163986206
0.006890724413096905,0.01427880022674799,0.9765945076942444,0.6841961741447449
0.01342212874442339,0.021450378000736237,0.956899106502533,0.7907211184501648
0.055794857442379,0.04679299145936966,0.9231146574020386,0.3100072145462036
0.04463585093617439,0.0565437488257885,0.9284370541572571,0.40188097953796387
0.07455701380968094,0.05529551953077316,0.8708142042160034,0.5456830263137817
0.03391331806778908,0.024449121206998825,0.9438816905021667,0.38484519720077515
0.026951981708407402,0.02262594737112522,0.9643994569778442,0.1389537751674652
0.00837011355906725,0.0062993839383125305,0.9864474534988403,0.06334953755140305
0.03869565576314926,0.06560013443231583,0.9045537710189819,0.8217160105705261
0.02634820155799389,0.07004261016845703,0.8992325663566589,0.6654924154281616
0.01269555650651455,0.012771223671734333,0.9817255139350891,0.24326860904693604
0.005181394051760435,0.010406006127595901,0.9857614040374756,0.5685048699378967
0.00613964581862092,0.009001229889690876,0.9916877150535583,0.2037021517753601
0.24804317951202393,0.3765348494052887,0.2502068877220154,0.12726612389087677
0.1059860959649086,0.7048424482345581,0.31159231066703796,0.082117460668087
0.0667712539434433,0.7046846747398376,0.39297589659690857,0.18413136899471283
0.10706193000078201,0.8014714121818542,0.2056303471326828,0.06961853802204132
0.17752152681350708,0.6012354493141174,0.20772363245487213,0.05433473363518715
0.05753440409898758,0.7412012219429016,0.41743311285972595,0.1313677877187729
0.38069814443588257,0.5426310896873474,0.1760970801115036,0.1130451187491417
0.2635264992713928,0.5120598077774048,0.20534008741378784,0.058798059821128845
0.032044779509305954,0.8467010855674744,0.3965216279029846,0.06719434261322021
0.2146756500005722,0.571704089641571,0.18589337170124054,0.0514109767973423
0.01808128133416176,0.03861818090081215,0.9696076512336731,0.11804761737585068
0.08563350886106491,0.8740352988243103,0.28614309430122375,0.09712300449609756
0.14220964908599854,0.7143847942352295,0.32301992177963257,0.24031972885131836
0.10007031261920929,0.7051503658294678,0.493038147687912,0.1437486857175827
0.17035987973213196,0.7958168983459473,0.3351192772388458,0.2510695457458496
0.7144713997840881,0.21577821671962738,0.2895072400569916,0.11504936218261719
0.24804317951202393,0.3765348494052887,0.2502068877220154,0.12726612389087677
0.0625084787607193,0.5207635164260864,0.6490546464920044,0.1608535349369049
0.0667712539434433,0.7046846747398376,0.39297589659690857,0.18413136899471283
0.09274018555879593,0.8248206377029419,0.2416231334209442,0.09742315858602524
0.1357726752758026,0.6538270711898804,0.43052494525909424,0.28254804015159607
0.032044779509305954,0.8467010855674744,0.3965216279029846,0.06719434261322021
0.2113655060529709,0.6116712093353271,0.2267971783876419,0.044350843876600266
0.11807107925415039,0.7001875638961792,0.356380820274353,0.06282939016819
0.11426877975463867,0.7395434379577637,0.28352344036102295,0.09251617640256882
0.05753440409898758,0.7412012219429016,0.41743311285972595,0.1313677877187729
0.10706193000078201,0.8014714121818542,0.2056303471326828,0.06961853802204132
0.1059860959649086,0.7048424482345581,0.31159231066703796,0.082117460668087
0.17752152681350708,0.6012354493141174,0.20772363245487213,0.05433473363518715
0.09128867089748383,0.42144498229026794,0.5408199429512024,0.15215007960796356
0.08797649294137955,0.6687206029891968,0.4759969115257263,0.17122703790664673
0.5990126729011536,0.015224560163915157,0.46388351917266846,0.008914622478187084
0.0393485501408577,0.4529944956302643,0.6638593673706055,0.18531879782676697
0.06980487704277039,0.526539146900177,0.620088517665863,0.14520268142223358
0.27545419335365295,0.07041674107313156,0.6949125528335571,0.03387640416622162
0.07459273189306259,0.21310384571552277,0.630506694316864,0.20152068138122559
0.8909411430358887,0.15316367149353027,0.08328564465045929,0.0739762932062149
0.050039056688547134,0.8674903512001038,0.25048282742500305,0.06633273512125015
0.5916549563407898,0.05009051039814949,0.4173017144203186,0.029675671830773354
0.024324536323547363,0.05815289914608002,0.938188910484314,0.40348348021507263
0.6293818950653076,0.25870588421821594,0.3052372336387634,0.13885198533535004
0.11603108048439026,0.4850320518016815,0.4967092275619507,0.04101476073265076
0.15064670145511627,0.18075820803642273,0.5988620519638062,0.07368097454309464
0.0257946215569973,0.01813160441815853,0.9109243750572205,0.16607362031936646
0.01979099027812481,0.021975077688694,0.9732239246368408,0.16144199669361115
0.03326725587248802,0.03464227914810181,0.9552246332168579,0.06595967710018158
0.02378385327756405,0.05140786990523338,0.9448353052139282,0.3020133078098297
0.017499437555670738,0.04970598965883255,0.9090895056724548,0.840648353099823
0.005669821985065937,0.01231246069073677,0.9900224804878235,0.33110466599464417
0.008081221953034401,0.01786056160926819,0.9882345199584961,0.19321221113204956
0.008241712115705013,0.019216127693653107,0.988244891166687,0.15982407331466675
0.028198694810271263,0.08863339573144913,0.8546566367149353,0.7985113859176636
0.013273393735289574,0.029228396713733673,0.9348708987236023,0.774919867515564
0.04077042266726494,0.05132998526096344,0.9350970387458801,0.45373788475990295
0.027862440794706345,0.05160514637827873,0.9598850011825562,0.3479488790035248
0.07311289012432098,0.04658202454447746,0.9204148054122925,0.05988689884543419
0.04077794775366783,0.0538143515586853,0.918772280216217,0.25495073199272156
0.07403035461902618,0.05642656609416008,0.8976733088493347,0.42517098784446716
0.007677698042243719,0.010321847163140774,0.9839174747467041,0.7335292100906372
0.004839724861085415,0.006257733330130577,0.9844496846199036,0.8826075792312622
0.023567643016576767,0.03437427431344986,0.9595775604248047,0.3807859420776367
0.059787459671497345,0.058314498513936996,0.9400913119316101,0.26830437779426575
0.049177780747413635,0.07530314475297928,0.8930118083953857,0.5398256182670593
0.04964485391974449,0.039870962500572205,0.9203578233718872,0.2926022410392761
0.6439647674560547,0.056174587458372116,0.33375284075737,0.08474612981081009
0.5234339237213135,0.09659330546855927,0.348874568939209,0.1180029883980751
0.029511308297514915,0.034596748650074005,0.9689382314682007,0.07957391440868378
0.024307725951075554,0.0196530744433403,0.972623348236084,0.06771808117628098
0.017784079536795616,0.014648202806711197,0.9856913685798645,0.03385566174983978
0.06799416989088058,0.08067425340414047,0.8940608501434326,0.10256514698266983
0.01619071513414383,0.031938329339027405,0.9807883501052856,0.07189147174358368
0.014146081171929836,0.01867985725402832,0.9830988049507141,0.09383005648851395
0.10117323696613312,0.027529899030923843,0.8990768194198608,0.028838686645030975
0.32057955861091614,0.09235388040542603,0.6393948793411255,0.3926073908805847
0.7659143805503845,0.026118090376257896,0.2923703193664551,0.045457471162080765
0.2653355598449707,0.12423144280910492,0.39051175117492676,0.3793785274028778
0.0209854356944561,0.030116712674498558,0.9655697345733643,0.3207179009914398
0.07128067314624786,0.06748253852128983,0.9279771447181702,0.2701152563095093
0.08359028398990631,0.01821078546345234,0.9173758029937744,0.09699450433254242
0.15827356278896332,0.12533038854599,0.7834596037864685,0.2359715700149536
0.36753609776496887,0.1572086066007614,0.5523585677146912,0.37514179944992065
0.13582438230514526,0.017778117209672928,0.8960714936256409,0.014490915462374687
0.05523369833827019,0.06547225266695023,0.918465793132782,0.05211133137345314
0.5262212157249451,0.0523788183927536,0.3828401565551758,0.11266932636499405
0.012389418669044971,0.02209753729403019,0.9769773483276367,0.36854735016822815
0.008560726419091225,0.010566678829491138,0.9875531196594238,0.11767343431711197
0.020544013008475304,0.2597249448299408,0.8800944685935974,0.13799604773521423
0.010346704162657261,0.009547943249344826,0.9803538918495178,0.5792736411094666
0.2066175490617752,0.1515730321407318,0.7431758642196655,0.1528376042842865
0.017057769000530243,0.033681921660900116,0.9636707305908203,0.4252449870109558
0.07084361463785172,0.10609189420938492,0.8218376040458679,0.7898887991905212
0.09220384061336517,0.14227133989334106,0.8000510334968567,0.675127387046814
0.047159597277641296,0.07925798743963242,0.8702818155288696,0.7596616148948669
0.008819525130093098,0.0428587980568409,0.9610257148742676,0.6938891410827637
0.017608338966965675,0.027486344799399376,0.9485915899276733,0.1840078979730606
0.036990948021411896,0.05600149929523468,0.9233080148696899,0.2833901345729828
0.00885452888906002,0.008187410421669483,0.9870641231536865,0.1075214296579361
0.019899975508451462,0.04246367886662483,0.9483245611190796,0.4232299029827118
0.4002740681171417,0.5099185109138489,0.49168139696121216,0.32975471019744873
0.043164581060409546,0.022323494777083397,0.9696035981178284,0.034713368862867355
0.13877156376838684,0.0330764465034008,0.9008194208145142,0.03741638362407684
0.02534278854727745,0.02082948014140129,0.9597291946411133,0.06951247155666351
0.00917589757591486,0.02119470201432705,0.9802772402763367,0.19280432164669037
0.05953151732683182,0.027153054252266884,0.9339957237243652,0.05025727301836014
0.053242143243551254,0.05560503900051117,0.9473625421524048,0.11659979075193405
0.026719914749264717,0.03821297734975815,0.9383684992790222,0.3024972379207611
0.012074721977114677,0.01427655853331089,0.9810696840286255,0.3607655167579651
0.015427585691213608,0.014114893041551113,0.9799179434776306,0.3790344297885895
0.021604152396321297,0.011259148828685284,0.9841840267181396,0.012067864648997784
0.5247341394424438,0.1381288319826126,0.2887437343597412,0.04104568809270859
0.0695064440369606,0.0886886715888977,0.7880340218544006,0.812355637550354
0.03792291134595871,0.08964883536100388,0.9093020558357239,0.35106968879699707
0.024777596816420555,0.04188844934105873,0.9480676651000977,0.39413949847221375
0.02935018204152584,0.055818505585193634,0.9439054727554321,0.5188795924186707
0.030402205884456635,0.049643032252788544,0.9315320253372192,0.7608376145362854
0.012116636149585247,0.021256323903799057,0.9855535626411438,0.10281174629926682
0.012180022895336151,0.012278398498892784,0.982855498790741,0.2286446988582611
0.7946224212646484,0.1107078418135643,0.2801942527294159,0.08652568608522415
0.5099729299545288,0.13781769573688507,0.5338569283485413,0.13674603402614594
0.07444292306900024,0.025903677567839622,0.9471842050552368,0.053476352244615555
0.009135422296822071,0.013167636469006538,0.9868619441986084,0.14416983723640442
0.8730458617210388,0.11254510283470154,0.13694924116134644,0.08591404557228088
0.9344282150268555,0.1314471811056137,0.03434748947620392,0.049159932881593704
0.9555792808532715,0.07105816900730133,0.03677746281027794,0.044845402240753174
0.011979387141764164,0.014168894849717617,0.9752939939498901,0.274869829416275
0.08880911767482758,0.10844365507364273,0.7566348910331726,0.6409807205200195
0.047204818576574326,0.0731242373585701,0.9114859700202942,0.5420985221862793
0.01400649081915617,0.020418480038642883,0.9721336364746094,0.513701319694519
0.021861068904399872,0.03478090465068817,0.9483527541160583,0.5881149172782898
0.017846791073679924,0.03780732303857803,0.965824544429779,0.20183202624320984
0.04962674528360367,0.050911229103803635,0.9583225846290588,0.07312130928039551
0.025994956493377686,0.044691700488328934,0.9691888689994812,0.0758078321814537
0.01765107735991478,0.01918879710137844,0.9695180058479309,0.210784450173378
0.00793631561100483,0.013087082654237747,0.9870703220367432,0.32307636737823486
0.10214899480342865,0.07378557324409485,0.8716520071029663,0.30287039279937744
0.016447249799966812,0.019215544685721397,0.9805326461791992,0.043004196137189865
0.015255589969456196,0.03013584204018116,0.9724041819572449,0.12613904476165771
0.020676327869296074,0.025362730026245117,0.9786690473556519,0.05415051057934761
0.011177782900631428,0.018087154254317284,0.9819470643997192,0.21462903916835785
0.016161687672138214,0.025517931208014488,0.9684749841690063,0.41407591104507446
0.011066971346735954,0.010973422788083553,0.9787615537643433,0.30984988808631897
0.01731828786432743,0.025754312053322792,0.9714409112930298,0.11926299333572388
0.012737132608890533,0.018282901495695114,0.9782506823539734,0.311027467250824
0.0076843309216201305,0.013922317884862423,0.9874168634414673,0.17814451456069946
0.01608039066195488,0.04771838337182999,0.9440584778785706,0.744452714920044
0.039267539978027344,0.052608996629714966,0.8875318765640259,0.8709207773208618
0.046916525810956955,0.0963859036564827,0.6313532590866089,0.10256887972354889
0.36515510082244873,0.19558900594711304,0.1736210733652115,0.022167261689901352
0.010395846329629421,0.014583680778741837,0.972526490688324,0.794377863407135
0.19108708202838898,0.18211479485034943,0.8125565052032471,0.19565130770206451
0.2508493959903717,0.3070427179336548,0.687736988067627,0.267303466796875
0.02351817861199379,0.017759175971150398,0.9753486514091492,0.037980809807777405
0.03305957466363907,0.07785340398550034,0.8434761166572571,0.27682310342788696
0.01492507103830576,0.013966929167509079,0.9804832935333252,0.16717024147510529
0.24676817655563354,0.28767138719558716,0.6561362147331238,0.1566525548696518
0.32899564504623413,0.5684887170791626,0.4465413987636566,0.42655062675476074
0.4484807252883911,0.6813538074493408,0.35486900806427,0.32229384779930115
0.021222932264208794,0.014295507222414017,0.9865835309028625,0.038891106843948364
0.011383507400751114,0.010427908971905708,0.9862455129623413,0.06683427095413208
0.008948457427322865,0.007986453361809254,0.9910231828689575,0.17913764715194702
0.041859015822410583,0.020165933296084404,0.9605320692062378,0.08503840118646622
0.026671385392546654,0.03513112664222717,0.9480417370796204,0.27021801471710205
0.022173145785927773,0.022076250985264778,0.9585034251213074,0.6069498658180237
0.09190700203180313,0.08712361752986908,0.8506333231925964,0.22440461814403534
0.040187716484069824,0.040709707885980606,0.935866117477417,0.15263693034648895
